sample_idx,condition,arm,position,downstream_terms,recovered_tok,gt_tok,exact,top5,nll,rank
49,middle,dls_random,21,many,23350,8629,0,0,24.800060272216797,14579
49,middle,cond_argmax,21,many,8629,8629,1,1,0.0010339635191485286,0
49,middle,cond_sample,21,many,8629,8629,1,1,0.0010339635191485286,0
49,middle,cond_topk_rescore,21,many,8629,8629,1,1,0.0010339635191485286,0
49,middle,independence_mh,21,many,8629,8629,1,1,0.0010339635191485286,0
50,final,dls_policy,46,0,407,764,0,0,16.45705223083496,1071
50,final,dls_random,46,0,18054,764,0,0,16.691059112548828,1226
50,final,cond_argmax,46,0,13,764,0,1,0.015721425414085388,0
50,final,cond_sample,46,0,13,764,0,1,0.015721425414085388,0
50,final,cond_topk_rescore,46,0,13,764,0,1,0.015721425414085388,0
50,final,independence_mh,46,0,13,764,0,1,0.015721425414085388,0
50,second_to_last,dls_policy,45,1,13777,12478,0,0,8.495331764221191,220
50,second_to_last,dls_random,45,1,13777,12478,0,0,8.495331764221191,220
50,second_to_last,cond_argmax,45,1,2267,12478,0,1,1.1618376970291138,0
50,second_to_last,cond_sample,45,1,2267,12478,0,1,1.1618376970291138,0
50,second_to_last,cond_topk_rescore,45,1,2267,12478,0,1,1.1618376970291138,0
50,second_to_last,independence_mh,45,1,2267,12478,0,1,1.1618376970291138,0
50,middle,dls_policy,23,many,10863,37203,0,0,14.494304656982422,5580
50,middle,dls_random,23,many,28855,37203,0,0,4.7685546875,22
50,middle,cond_argmax,23,many,262,37203,0,1,2.4566538333892822,0
50,middle,cond_sample,23,many,4768,37203,0,0,6.840811729431152,142
50,middle,cond_topk_rescore,23,many,5199,37203,0,0,3.253257989883423,5
50,middle,independence_mh,23,many,399,37203,0,0,5.920036315917969,61
51,final,dls_policy,42,0,625,764,0,0,11.520295143127441,225
51,final,dls_random,42,0,625,764,0,0,11.520295143127441,225
51,final,cond_argmax,42,0,13,764,0,1,0.48747897148132324,0
51,final,cond_sample,42,0,13,764,0,1,0.48747897148132324,0
51,final,cond_topk_rescore,42,0,13,764,0,1,0.48747897148132324,0
51,final,independence_mh,42,0,393,764,0,1,2.0831735134124756,1
51,second_to_last,dls_policy,41,1,4062,705,0,0,21.284067153930664,1089
51,second_to_last,dls_random,41,1,6419,705,0,0,23.851085662841797,5205
51,second_to_last,cond_argmax,41,1,45302,705,0,1,0.057823292911052704,0
51,second_to_last,cond_sample,41,1,45302,705,0,1,0.057823292911052704,0
51,second_to_last,cond_topk_rescore,41,1,705,705,1,1,3.132852554321289,1
51,second_to_last,independence_mh,41,1,705,705,1,1,3.132852554321289,1
51,middle,dls_policy,21,many,16667,18985,0,0,14.928789138793945,530
51,middle,dls_random,21,many,6419,18985,0,0,19.20016098022461,2944
51,middle,cond_argmax,21,many,405,18985,0,1,0.8838939666748047,0
51,middle,cond_sample,21,many,405,18985,0,1,0.8838939666748047,0
51,middle,cond_topk_rescore,21,many,405,18985,0,1,0.8838939666748047,0
51,middle,independence_mh,21,many,14050,18985,0,0,23.56368064880371,16801
52,final,dls_policy,40,0,826,764,0,0,10.323527336120605,105
52,final,dls_random,40,0,8378,764,0,0,16.639101028442383,4423
52,final,cond_argmax,40,0,764,764,1,1,0.5597659349441528,0
52,final,cond_sample,40,0,764,764,1,1,0.5597659349441528,0
52,final,cond_topk_rescore,40,0,764,764,1,1,0.5597659349441528,0
52,final,independence_mh,40,0,2644,764,0,1,3.061573028564453,3
52,second_to_last,dls_policy,39,1,42247,4928,0,0,19.22696304321289,8735
52,second_to_last,dls_random,39,1,20533,4928,0,0,18.419309616088867,6691
52,second_to_last,cond_argmax,39,1,4928,4928,1,1,0.9838939905166626,0
52,second_to_last,cond_sample,39,1,25203,4928,0,1,1.0621486902236938,1
52,second_to_last,cond_topk_rescore,39,1,4928,4928,1,1,0.9838939905166626,0
52,second_to_last,independence_mh,39,1,26626,4928,0,1,2.35725736618042,2
52,middle,dls_policy,20,many,29316,1229,0,0,17.10572624206543,9463
52,middle,dls_random,20,many,17787,1229,0,0,14.057977676391602,2222
52,middle,cond_argmax,20,many,12,1229,0,1,0.19832250475883484,0
52,middle,cond_sample,20,many,12,1229,0,1,0.19832250475883484,0
52,middle,cond_topk_rescore,20,many,1229,1229,1,1,2.753532648086548,1
52,middle,independence_mh,20,many,1229,1229,1,1,2.753532648086548,1
53,final,dls_policy,33,0,10192,764,0,0,18.440603256225586,2003
53,final,dls_random,33,0,4054,764,0,0,18.657737731933594,2285
53,final,cond_argmax,33,0,13,764,0,1,0.5417666435241699,0
53,final,cond_sample,33,0,13,764,0,1,0.5417666435241699,0
53,final,cond_topk_rescore,33,0,13,764,0,1,0.5417666435241699,0
53,final,independence_mh,33,0,13,764,0,1,0.5417666435241699,0
53,second_to_last,dls_policy,32,1,17252,7937,0,0,16.181642532348633,3004
53,second_to_last,dls_random,32,1,3940,7937,0,0,16.916751861572266,4219
53,second_to_last,cond_argmax,32,1,7937,7937,1,1,0.9217307567596436,0
53,second_to_last,cond_sample,32,1,14891,7937,0,1,1.0067765712738037,1
53,second_to_last,cond_topk_rescore,32,1,7937,7937,1,1,0.9217307567596436,0
53,second_to_last,independence_mh,32,1,16659,7937,0,1,3.540081739425659,4
53,middle,dls_policy,17,many,34497,309,0,0,15.748629570007324,4535
53,middle,dls_random,17,many,613,309,0,0,16.563762664794922,6468
53,middle,cond_argmax,17,many,257,309,0,1,0.9043920040130615,0
53,middle,cond_sample,17,many,262,309,0,1,1.183898687362671,1
53,middle,cond_topk_rescore,17,many,262,309,0,1,1.183898687362671,1
53,middle,independence_mh,17,many,5882,309,0,0,9.592109680175781,173
54,final,dls_policy,15,0,3530,764,0,0,8.789519309997559,69
54,final,dls_random,15,0,389,764,0,0,13.46304988861084,1008
54,final,cond_argmax,15,0,13,764,0,1,0.6945756077766418,0
54,final,cond_sample,15,0,284,764,0,1,1.2515003681182861,1
54,final,cond_topk_rescore,15,0,13,764,0,1,0.6945756077766418,0
54,final,independence_mh,15,0,13,764,0,1,0.6945756077766418,0
54,second_to_last,dls_policy,14,1,389,11930,0,0,11.298850059509277,815
54,second_to_last,dls_random,14,1,389,11930,0,0,11.298850059509277,815
54,second_to_last,cond_argmax,14,1,1636,11930,0,1,1.5311981439590454,0
54,second_to_last,cond_sample,14,1,38536,11930,0,0,3.5975937843322754,8
54,second_to_last,cond_topk_rescore,14,1,1636,11930,0,1,1.5311981439590454,0
54,second_to_last,independence_mh,14,1,1636,11930,0,1,1.5311981439590454,0
54,middle,dls_policy,8,many,389,329,0,0,14.676844596862793,193
54,middle,dls_random,8,many,389,329,0,0,14.676844596862793,193
54,middle,cond_argmax,8,many,284,329,0,1,0.06577352434396744,0
54,middle,cond_sample,8,many,284,329,0,1,0.06577352434396744,0
54,middle,cond_topk_rescore,8,many,284,329,0,1,0.06577352434396744,0
54,middle,independence_mh,8,many,262,329,0,0,7.771273136138916,7
55,final,dls_policy,39,0,7695,764,0,0,15.10555648803711,532
55,final,dls_random,39,0,7695,764,0,0,15.10555648803711,532
55,final,cond_argmax,39,0,13,764,0,1,0.1756206899881363,0
55,final,cond_sample,39,0,764,764,1,1,1.8720842599868774,1
55,final,cond_topk_rescore,39,0,13,764,0,1,0.1756206899881363,0
55,final,independence_mh,39,0,13,764,0,1,0.1756206899881363,0
55,second_to_last,dls_policy,38,1,619,4746,0,0,16.85047149658203,2095
55,second_to_last,dls_random,38,1,6416,4746,0,0,17.56098175048828,2887
55,second_to_last,cond_argmax,38,1,4746,4746,1,1,0.1379082053899765,0
55,second_to_last,cond_sample,38,1,4746,4746,1,1,0.1379082053899765,0
55,second_to_last,cond_topk_rescore,38,1,4746,4746,1,1,0.1379082053899765,0
55,second_to_last,independence_mh,38,1,4746,4746,1,1,0.1379082053899765,0
55,middle,dls_policy,20,many,7695,262,0,0,15.111335754394531,1851
55,middle,dls_random,20,many,7695,262,0,0,15.111335754394531,1851
55,middle,cond_argmax,20,many,262,262,1,1,0.11567945778369904,0
55,middle,cond_sample,20,many,27986,262,0,1,4.922855854034424,3
55,middle,cond_topk_rescore,20,many,262,262,1,1,0.11567945778369904,0
55,middle,independence_mh,20,many,262,262,1,1,0.11567945778369904,0
56,final,dls_policy,46,0,2555,764,0,0,18.47075080871582,1871
56,final,dls_random,46,0,283,764,0,0,20.946592330932617,6028
56,final,cond_argmax,46,0,764,764,1,1,0.8550540208816528,0
56,final,cond_sample,46,0,764,764,1,1,0.8550540208816528,0
56,final,cond_topk_rescore,46,0,764,764,1,1,0.8550540208816528,0
56,final,independence_mh,46,0,764,764,1,1,0.8550540208816528,0
56,second_to_last,dls_policy,45,1,2555,454,0,0,21.67526626586914,727
56,second_to_last,dls_random,45,1,283,454,0,0,22.575157165527344,1234
56,second_to_last,cond_argmax,45,1,454,454,1,1,5.006664650863968e-05,0
56,second_to_last,cond_sample,45,1,454,454,1,1,5.006664650863968e-05,0
56,second_to_last,cond_topk_rescore,45,1,454,454,1,1,5.006664650863968e-05,0
56,second_to_last,independence_mh,45,1,454,454,1,1,5.006664650863968e-05,0
56,middle,dls_policy,23,many,17409,764,0,0,26.796018600463867,11364
56,middle,dls_random,23,many,14039,764,0,0,25.264402389526367,5304
56,middle,cond_argmax,23,many,13,764,0,1,7.509902934543788e-05,0
56,middle,cond_sample,23,many,13,764,0,1,7.509902934543788e-05,0
56,middle,cond_topk_rescore,23,many,13,764,0,1,7.509902934543788e-05,0
56,middle,independence_mh,23,many,21232,764,0,0,27.00542640686035,12405
57,final,dls_policy,34,0,6047,764,0,0,11.98605728149414,126
57,final,dls_random,34,0,36706,764,0,0,19.0679988861084,5796
57,final,cond_argmax,34,0,416,764,0,1,0.024564184248447418,0
57,final,cond_sample,34,0,416,764,0,1,0.024564184248447418,0
57,final,cond_topk_rescore,34,0,416,764,0,1,0.024564184248447418,0
57,final,independence_mh,34,0,416,764,0,1,0.024564184248447418,0
57,second_to_last,dls_policy,33,1,7851,366,0,0,15.104044914245605,823
57,second_to_last,dls_random,33,1,7851,366,0,0,15.104044914245605,823
57,second_to_last,cond_argmax,33,1,366,366,1,1,0.17983946204185486,0
57,second_to_last,cond_sample,33,1,366,366,1,1,0.17983946204185486,0
57,second_to_last,cond_topk_rescore,33,1,13,366,0,1,4.487473011016846,3
57,second_to_last,independence_mh,33,1,13,366,0,1,4.487473011016846,3
57,middle,dls_policy,17,many,27621,31,0,0,17.804168701171875,21309
57,middle,dls_random,17,many,42423,31,0,0,22.800159454345703,46396
57,middle,cond_argmax,17,many,49596,31,0,1,0.3336051404476166,0
57,middle,cond_sample,17,many,7785,31,0,0,11.115402221679688,960
57,middle,cond_topk_rescore,17,many,1169,31,0,0,5.180164813995361,9
57,middle,independence_mh,17,many,30980,31,0,0,16.82439422607422,15611
58,final,dls_policy,15,0,1550,764,0,0,13.944469451904297,63
58,final,dls_random,15,0,12979,764,0,0,18.479366302490234,773
58,final,cond_argmax,15,0,13,764,0,1,0.0214525293558836,0
58,final,cond_sample,15,0,13,764,0,1,0.0214525293558836,0
58,final,cond_topk_rescore,15,0,13,764,0,1,0.0214525293558836,0
58,final,independence_mh,15,0,13,764,0,1,0.0214525293558836,0
58,second_to_last,dls_policy,14,1,1550,1946,0,0,14.312268257141113,181
58,second_to_last,dls_random,14,1,23135,1946,0,0,17.041597366333008,1083
58,second_to_last,cond_argmax,14,1,1946,1946,1,1,0.48526233434677124,0
58,second_to_last,cond_sample,14,1,13,1946,0,1,1.0040106773376465,1
58,second_to_last,cond_topk_rescore,14,1,1946,1946,1,1,0.48526233434677124,0
58,second_to_last,independence_mh,14,1,1946,1946,1,1,0.48526233434677124,0
58,middle,dls_policy,8,many,4776,2695,0,0,13.05716609954834,168
58,middle,dls_random,8,many,502,2695,0,0,16.457841873168945,898
58,middle,cond_argmax,8,many,2695,2695,1,1,0.4401409327983856,0
58,middle,cond_sample,8,many,2695,2695,1,1,0.4401409327983856,0
58,middle,cond_topk_rescore,8,many,2695,2695,1,1,0.4401409327983856,0
58,middle,independence_mh,8,many,2695,2695,1,1,0.4401409327983856,0
59,final,dls_policy,39,0,1620,764,0,0,24.12107276916504,8998
59,final,dls_random,39,0,36010,764,0,0,23.945377349853516,8335
59,final,cond_argmax,39,0,764,764,1,1,0.012332729063928127,0
59,final,cond_sample,39,0,764,764,1,1,0.012332729063928127,0
59,final,cond_topk_rescore,39,0,764,764,1,1,0.012332729063928127,0
59,final,independence_mh,39,0,764,764,1,1,0.012332729063928127,0
59,second_to_last,dls_policy,38,1,42209,25494,0,0,19.756296157836914,117
59,second_to_last,dls_random,38,1,7138,25494,0,0,24.69215202331543,2660
59,second_to_last,cond_argmax,38,1,25494,25494,1,1,0.0002286172821186483,0
59,second_to_last,cond_sample,38,1,25494,25494,1,1,0.0002286172821186483,0
59,second_to_last,cond_topk_rescore,38,1,25494,25494,1,1,0.0002286172821186483,0
59,second_to_last,independence_mh,38,1,25494,25494,1,1,0.0002286172821186483,0
59,middle,dls_policy,20,many,28086,284,0,0,25.352989196777344,5836
59,middle,dls_random,20,many,28086,284,0,0,25.352989196777344,5836
59,middle,cond_argmax,20,many,284,284,1,1,7.259582343976945e-05,0
59,middle,cond_sample,20,many,284,284,1,1,7.259582343976945e-05,0
59,middle,cond_topk_rescore,20,many,284,284,1,1,7.259582343976945e-05,0
59,middle,independence_mh,20,many,284,284,1,1,7.259582343976945e-05,0
60,final,dls_policy,31,0,2905,764,0,0,21.393888473510742,8864
60,final,dls_random,31,0,4619,764,0,0,15.391700744628906,217
60,final,cond_argmax,31,0,13,764,0,1,0.12560513615608215,0
60,final,cond_sample,31,0,13,764,0,1,0.12560513615608215,0
60,final,cond_topk_rescore,31,0,13,764,0,1,0.12560513615608215,0
60,final,independence_mh,31,0,764,764,1,1,2.160900592803955,1
60,second_to_last,dls_policy,30,1,12199,10501,0,0,17.21284294128418,1405
60,second_to_last,dls_random,30,1,1605,10501,0,0,16.20724105834961,746
60,second_to_last,cond_argmax,30,1,13,10501,0,1,0.18670740723609924,0
60,second_to_last,cond_sample,30,1,764,10501,0,1,1.9928873777389526,1
60,second_to_last,cond_topk_rescore,30,1,5834,10501,0,1,4.497583389282227,2
60,second_to_last,independence_mh,30,1,5834,10501,0,1,4.497583389282227,2
60,middle,dls_policy,16,many,5692,373,0,0,18.251543045043945,3916
60,middle,dls_random,16,many,5692,373,0,0,18.251543045043945,3916
60,middle,cond_argmax,16,many,373,373,1,1,0.6058394908905029,0
60,middle,cond_sample,16,many,373,373,1,1,0.6058394908905029,0
60,middle,cond_topk_rescore,16,many,373,373,1,1,0.6058394908905029,0
60,middle,independence_mh,16,many,373,373,1,1,0.6058394908905029,0
61,final,dls_policy,15,0,1074,835,0,0,13.742464065551758,61
61,final,dls_random,15,0,2440,835,0,0,19.918054580688477,1574
61,final,cond_argmax,15,0,835,835,1,1,0.024120569229125977,0
61,final,cond_sample,15,0,835,835,1,1,0.024120569229125977,0
61,final,cond_topk_rescore,15,0,835,835,1,1,0.024120569229125977,0
61,final,independence_mh,15,0,835,835,1,1,0.024120569229125977,0
61,second_to_last,dls_policy,14,1,1074,1123,0,0,16.217239379882812,1869
61,second_to_last,dls_random,14,1,20788,1123,0,0,19.79069709777832,9080
61,second_to_last,cond_argmax,14,1,287,1123,0,1,0.31462720036506653,0
61,second_to_last,cond_sample,14,1,287,1123,0,1,0.31462720036506653,0
61,second_to_last,cond_topk_rescore,14,1,530,1123,0,0,5.163695812225342,9
61,second_to_last,independence_mh,14,1,1123,1123,1,0,5.492600917816162,11
61,middle,dls_policy,8,many,1074,11193,0,0,13.687615394592285,500
61,middle,dls_random,8,many,498,11193,0,0,18.19088363647461,4023
61,middle,cond_argmax,8,many,2613,11193,0,1,0.594125509262085,0
61,middle,cond_sample,8,many,2613,11193,0,1,0.594125509262085,0
61,middle,cond_topk_rescore,8,many,19235,11193,0,0,6.657436370849609,16
61,middle,independence_mh,8,many,1110,11193,0,0,7.42158317565918,22
62,final,dls_policy,32,0,7852,14725,0,0,17.196590423583984,1206
62,final,dls_random,32,0,19813,14725,0,0,16.79132652282715,965
62,final,cond_argmax,32,0,257,14725,0,1,0.0011612584348767996,0
62,final,cond_sample,32,0,257,14725,0,1,0.0011612584348767996,0
62,final,cond_topk_rescore,32,0,257,14725,0,1,0.0011612584348767996,0
62,final,independence_mh,32,0,257,14725,0,1,0.0011612584348767996,0
62,second_to_last,dls_policy,31,1,8407,416,0,0,22.908309936523438,2901
62,second_to_last,dls_random,31,1,19813,416,0,0,26.829444885253906,17073
62,second_to_last,cond_argmax,31,1,416,416,1,1,0.026592548936605453,0
62,second_to_last,cond_sample,31,1,416,416,1,1,0.026592548936605453,0
62,second_to_last,cond_topk_rescore,31,1,416,416,1,1,0.026592548936605453,0
62,second_to_last,independence_mh,31,1,416,416,1,1,0.026592548936605453,0
62,middle,dls_policy,16,many,41051,1123,0,0,15.75859546661377,2414
62,middle,dls_random,16,many,4387,1123,0,0,15.73167610168457,2383
62,middle,cond_argmax,16,many,287,1123,0,1,0.31989169120788574,0
62,middle,cond_sample,16,many,3892,1123,0,1,3.613997220993042,3
62,middle,cond_topk_rescore,16,many,1123,1123,1,0,5.285548210144043,10
62,middle,independence_mh,16,many,530,1123,0,0,7.199825286865234,32
63,final,dls_policy,22,0,704,33201,0,0,10.416614532470703,401
63,final,dls_random,22,0,704,33201,0,0,10.416614532470703,401
63,final,cond_argmax,22,0,33201,33201,1,1,1.739948034286499,0
63,final,cond_sample,22,0,33201,33201,1,1,1.739948034286499,0
63,final,cond_topk_rescore,22,0,33201,33201,1,1,1.739948034286499,0
63,final,independence_mh,22,0,6128,33201,0,1,2.3805243968963623,3
63,second_to_last,dls_policy,21,1,4104,2502,0,0,15.14926528930664,7408
63,second_to_last,dls_random,21,1,526,2502,0,0,11.913901329040527,1375
63,second_to_last,cond_argmax,21,1,499,2502,0,1,1.4043054580688477,0
63,second_to_last,cond_sample,21,1,361,2502,0,0,3.9172143936157227,10
63,second_to_last,cond_topk_rescore,21,1,2502,2502,1,1,1.9052324295043945,1
63,second_to_last,independence_mh,21,1,2502,2502,1,1,1.9052324295043945,1
63,middle,dls_policy,11,many,4104,1267,0,0,11.040043830871582,183
63,middle,dls_random,11,many,4811,1267,0,0,15.711235046386719,2501
63,middle,cond_argmax,11,many,1267,1267,1,1,0.5014503598213196,0
63,middle,cond_sample,11,many,8,1267,0,1,2.5531318187713623,1
63,middle,cond_topk_rescore,11,many,1029,1267,0,0,3.9940450191497803,6
63,middle,independence_mh,11,many,1029,1267,0,0,3.9940450191497803,6
64,final,dls_policy,31,0,4191,764,0,0,16.19948387145996,1910
64,final,dls_random,31,0,28770,764,0,0,18.71523666381836,6861
64,final,cond_argmax,31,0,764,764,1,1,0.3296859860420227,0
64,final,cond_sample,31,0,13,764,0,1,1.7359521389007568,1
64,final,cond_topk_rescore,31,0,764,764,1,1,0.3296859860420227,0
64,final,independence_mh,31,0,13,764,0,1,1.7359521389007568,1
64,second_to_last,dls_policy,30,1,4191,1895,0,0,16.022319793701172,2921
64,second_to_last,dls_random,30,1,47949,1895,0,0,16.401187896728516,3449
64,second_to_last,cond_argmax,30,1,16533,1895,0,1,1.074843168258667,0
64,second_to_last,cond_sample,30,1,3034,1895,0,1,1.8303172588348389,2
64,second_to_last,cond_topk_rescore,30,1,16533,1895,0,1,1.074843168258667,0
64,second_to_last,independence_mh,30,1,16533,1895,0,1,1.074843168258667,0
64,middle,dls_policy,16,many,1014,290,0,0,12.566010475158691,361
64,middle,dls_random,16,many,5149,290,0,0,17.244274139404297,6186
64,middle,cond_argmax,16,many,13,290,0,1,0.30732613801956177,0
64,middle,cond_sample,16,many,13,290,0,1,0.30732613801956177,0
64,middle,cond_topk_rescore,16,many,290,290,1,0,5.2009968757629395,5
64,middle,independence_mh,16,many,284,290,0,1,3.6737515926361084,3
65,final,dls_policy,38,0,6180,764,0,0,23.999797821044922,7162
65,final,dls_random,38,0,5291,764,0,0,20.91156005859375,1070
65,final,cond_argmax,38,0,13,764,0,1,0.14203643798828125,0
65,final,cond_sample,38,0,13,764,0,1,0.14203643798828125,0
65,final,cond_topk_rescore,38,0,13,764,0,1,0.14203643798828125,0
65,final,independence_mh,38,0,13,764,0,1,0.14203643798828125,0
65,second_to_last,dls_policy,37,1,21996,6027,0,0,20.53203773498535,10952
65,second_to_last,dls_random,37,1,37515,6027,0,0,17.9320011138916,3731
65,second_to_last,cond_argmax,37,1,2938,6027,0,1,0.6531253457069397,0
65,second_to_last,cond_sample,37,1,6027,6027,1,1,2.461137294769287,2
65,second_to_last,cond_topk_rescore,37,1,2938,6027,0,1,0.6531253457069397,0
65,second_to_last,independence_mh,37,1,2938,6027,0,1,0.6531253457069397,0
65,middle,dls_policy,19,many,17730,543,0,0,15.921625137329102,8052
65,middle,dls_random,19,many,1874,543,0,0,16.024639129638672,8376
65,middle,cond_argmax,19,many,1390,543,0,1,1.4449117183685303,0
65,middle,cond_sample,19,many,1035,543,0,0,8.267557144165039,172
65,middle,cond_topk_rescore,19,many,8705,543,0,0,5.092728614807129,14
65,middle,independence_mh,19,many,543,543,1,0,7.395321846008301,93
66,final,dls_policy,31,0,15642,764,0,0,22.806053161621094,23792
66,final,dls_random,31,0,8208,764,0,0,15.935704231262207,937
66,final,cond_argmax,31,0,329,764,0,1,0.35381919145584106,0
66,final,cond_sample,31,0,329,764,0,1,0.35381919145584106,0
66,final,cond_topk_rescore,31,0,329,764,0,1,0.35381919145584106,0
66,final,independence_mh,31,0,706,764,0,1,2.754539728164673,2
66,second_to_last,dls_policy,30,1,23825,8511,0,0,20.52349853515625,3305
66,second_to_last,dls_random,30,1,3000,8511,0,0,22.35795783996582,7560
66,second_to_last,cond_argmax,30,1,8511,8511,1,1,0.002206868724897504,0
66,second_to_last,cond_sample,30,1,8511,8511,1,1,0.002206868724897504,0
66,second_to_last,cond_topk_rescore,30,1,8511,8511,1,1,0.002206868724897504,0
66,second_to_last,independence_mh,30,1,8511,8511,1,1,0.002206868724897504,0
66,middle,dls_policy,16,many,973,290,0,0,17.118642807006836,1666
66,middle,dls_random,16,many,45396,290,0,0,21.13041877746582,9546
66,middle,cond_argmax,16,many,14,290,0,1,0.12019228935241699,0
66,middle,cond_sample,16,many,14,290,0,1,0.12019228935241699,0
66,middle,cond_topk_rescore,16,many,1220,290,0,1,4.81710147857666,4
66,middle,independence_mh,16,many,1220,290,0,1,4.81710147857666,4
67,final,dls_policy,31,0,5187,764,0,0,18.6768798828125,1359
67,final,dls_random,31,0,284,764,0,0,10.799519538879395,31
67,final,cond_argmax,31,0,764,764,1,1,0.04282095655798912,0
67,final,cond_sample,31,0,764,764,1,1,0.04282095655798912,0
67,final,cond_topk_rescore,31,0,764,764,1,1,0.04282095655798912,0
67,final,independence_mh,31,0,764,764,1,1,0.04282095655798912,0
67,second_to_last,dls_policy,30,1,44141,6835,0,0,19.136436462402344,6764
67,second_to_last,dls_random,30,1,12923,6835,0,0,21.85794448852539,17942
67,second_to_last,cond_argmax,30,1,6835,6835,1,1,0.9894211888313293,0
67,second_to_last,cond_sample,30,1,6835,6835,1,1,0.9894211888313293,0
67,second_to_last,cond_topk_rescore,30,1,6835,6835,1,1,0.9894211888313293,0
67,second_to_last,independence_mh,30,1,6835,6835,1,1,0.9894211888313293,0
67,middle,dls_policy,16,many,20495,812,0,0,26.31907844543457,11108
67,middle,dls_random,16,many,1862,812,0,0,17.35585594177246,115
67,middle,cond_argmax,16,many,2745,812,0,1,0.5043359398841858,0
67,middle,cond_sample,16,many,2745,812,0,1,0.5043359398841858,0
67,middle,cond_topk_rescore,16,many,812,812,1,1,2.667452335357666,2
67,middle,independence_mh,16,many,812,812,1,1,2.667452335357666,2
68,final,dls_policy,30,0,314,764,0,0,14.576563835144043,27
68,final,dls_random,30,0,810,764,0,0,18.10622215270996,312
68,final,cond_argmax,30,0,13,764,0,1,0.1312420666217804,0
68,final,cond_sample,30,0,764,764,1,1,2.0995819568634033,1
68,final,cond_topk_rescore,30,0,13,764,0,1,0.1312420666217804,0
68,final,independence_mh,30,0,13,764,0,1,0.1312420666217804,0
68,second_to_last,dls_policy,29,1,8487,3050,0,0,17.680072784423828,172
68,second_to_last,dls_random,29,1,8487,3050,0,0,17.680072784423828,172
68,second_to_last,cond_argmax,29,1,4751,3050,0,1,0.34757187962532043,0
68,second_to_last,cond_sample,29,1,6244,3050,0,1,3.716548442840576,4
68,second_to_last,cond_topk_rescore,29,1,4751,3050,0,1,0.34757187962532043,0
68,second_to_last,independence_mh,29,1,4793,3050,0,0,3.7415175437927246,5
68,middle,dls_policy,15,many,314,705,0,0,13.19096565246582,180
68,middle,dls_random,15,many,494,705,0,0,17.940826416015625,2954
68,middle,cond_argmax,15,many,338,705,0,1,0.008776306174695492,0
68,middle,cond_sample,15,many,338,705,0,1,0.008776306174695492,0
68,middle,cond_topk_rescore,15,many,705,705,1,1,7.924035549163818,3
68,middle,independence_mh,15,many,338,705,0,1,0.008776306174695492,0
69,final,dls_policy,32,0,26178,1267,0,0,9.123955726623535,230
69,final,dls_random,32,0,1629,1267,0,0,9.271125793457031,248
69,final,cond_argmax,32,0,357,1267,0,1,1.4716936349868774,0
69,final,cond_sample,32,0,357,1267,0,1,1.4716936349868774,0
69,final,cond_topk_rescore,32,0,357,1267,0,1,1.4716936349868774,0
69,final,independence_mh,32,0,11019,1267,0,0,2.980403423309326,5
69,second_to_last,dls_policy,31,1,3516,764,0,0,17.37033462524414,4077
69,second_to_last,dls_random,31,1,20,764,0,0,17.28817367553711,3883
69,second_to_last,cond_argmax,31,1,764,764,1,1,0.06879454851150513,0
69,second_to_last,cond_sample,31,1,764,764,1,1,0.06879454851150513,0
69,second_to_last,cond_topk_rescore,31,1,764,764,1,1,0.06879454851150513,0
69,second_to_last,independence_mh,31,1,357,764,0,1,4.97440767288208,4
69,middle,dls_policy,16,many,32028,29385,0,0,10.988646507263184,1391
69,middle,dls_random,16,many,9385,29385,0,0,6.131457328796387,64
69,middle,cond_argmax,16,many,791,29385,0,1,2.3376200199127197,0
69,middle,cond_sample,16,many,9537,29385,0,0,5.563924789428711,44
69,middle,cond_topk_rescore,16,many,29385,29385,1,1,3.5352346897125244,3
69,middle,independence_mh,16,many,3819,29385,0,0,4.88095760345459,21
70,final,dls_policy,10,0,3530,796,0,0,13.034761428833008,337
70,final,dls_random,10,0,10936,796,0,0,13.589993476867676,502
70,final,cond_argmax,10,0,796,796,1,1,0.009781643748283386,0
70,final,cond_sample,10,0,796,796,1,1,0.009781643748283386,0
70,final,cond_topk_rescore,10,0,796,796,1,1,0.009781643748283386,0
70,final,independence_mh,10,0,796,796,1,1,0.009781643748283386,0
70,second_to_last,dls_policy,9,1,6343,796,0,0,18.151700973510742,2096
70,second_to_last,dls_random,9,1,6343,796,0,0,18.151700973510742,2096
70,second_to_last,cond_argmax,9,1,796,796,1,1,0.0011956692906096578,0
70,second_to_last,cond_sample,9,1,796,796,1,1,0.0011956692906096578,0
70,second_to_last,cond_topk_rescore,9,1,796,796,1,1,0.0011956692906096578,0
70,second_to_last,independence_mh,9,1,796,796,1,1,0.0011956692906096578,0
70,middle,dls_policy,5,many,38210,5454,0,0,17.148061752319336,7194
70,middle,dls_random,5,many,38210,5454,0,0,17.148061752319336,7194
70,middle,cond_argmax,5,many,3066,5454,0,1,1.2716366052627563,0
70,middle,cond_sample,5,many,338,5454,0,1,2.421989917755127,2
70,middle,cond_topk_rescore,5,many,360,5454,0,0,4.094878673553467,8
70,middle,independence_mh,5,many,360,5454,0,0,4.094878673553467,8
71,final,dls_policy,11,0,50,796,0,0,11.150885581970215,2473
71,final,dls_random,11,0,843,796,0,0,9.218427658081055,791
71,final,cond_argmax,11,0,796,796,1,1,1.8432347774505615,0
