seq_id,strategy,gen_len,scored_len,emitted_eos,hit_cap,total_logp,mean_logp,rep4,distinct2,text
81,ancestral,40,40,0,1,-76.98051452636719,-1.9245128631591797,0.02702702702702703,0.8205128205128205,89-8a7f-d95f-02a7-2a71-c8b9-d95e-02a7. Bob slept happily in his bed after he
81,topp90,40,40,0,1,-9.330469131469727,-0.23326172828674316,0.8648648648648649,0.1282051282051282,8e-4a8e-4a8e-4a8e-4a8e-4a8e-4a8e-4a8e-4a
81,temp07,40,40,0,1,-6.3627777099609375,-0.15906944274902343,0.5945945945945946,0.38461538461538464,3a-98c5cfbd-cfd0-4a3a-98c5cfbd-cfd0-4a3a-98c5cfbd-cf
82,greedy,40,40,0,1,-18.756900787353516,-0.4689225196838379,0.4864864864864865,0.46153846153846156,-e963a-d8a7a-c66d-4c14-e963a-d8a7a-c66d-4c14-e
82,beam5,40,40,0,1,-4.470090389251709,-0.11175225973129273,0.8918918918918919,0.10256410256410256,-c66d-c66d-c66d-c66d-c66d-c66d-c66d-c66d-c66d-c66d
82,beam20,40,40,0,1,-4.470090389251709,-0.11175225973129273,0.8918918918918919,0.10256410256410256,-c66d-c66d-c66d-c66d-c66d-c66d-c66d-c66d-c66d-c66d
82,ancestral,40,40,0,1,-49.75101089477539,-1.2437752723693847,0.13513513513513514,0.7435897435897436,-8b61-c66d-4c14-8b61-c66d. Stacy decided to try out the new crib for her baby boy. Stacy showed her baby boy some
82,topp90,40,40,0,1,-11.150989532470703,-0.2787747383117676,0.8378378378378378,0.15384615384615385,-cbaa-bbaa-bbaa-bbaa-bbaa-bbaa-bbaa-bbaa-bbaa-bbaa
82,temp07,40,40,0,1,-37.1279296875,-0.9281982421875,0.13513513513513514,0.7435897435897436,-d79a-4c14-d79a-4c14. She decided to go to the mall with her friend. She went into the mall and bought a new smartphone. She
83,greedy,40,40,0,1,-30.690204620361328,-0.7672551155090332,0.32432432432432434,0.5897435897435898,c-cbdc-e9fdaa-bfcbfc-a9fdaa-bfcbfc-a9fdaa. She wanted to buy a new
83,beam5,40,40,0,1,-8.773080825805664,-0.2193270206451416,0.8918918918918919,0.10256410256410256,c-cbdc-cbdc-cbdc-cbdc-cbdc-cbdc-cbdc-cbdc-cbdc-cbd
83,beam20,40,40,0,1,-8.476156234741211,-0.21190390586853028,0.8648648648648649,0.1282051282051282,c-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cda
83,ancestral,40,40,0,1,-77.87336730957031,-1.946834182739258,0.02702702702702703,0.8717948717948718,a-cbaa-5e90-cbd2-b7e8-cbd2. Bryan didn't want to sell his house. Carson took all the money he had saved
83,topp90,40,40,0,1,-75.2108154296875,-1.8802703857421874,0.0,0.8205128205128205,2-c2ea-cbdc-7f89-e96c-d5e4-bfc2-c8b2-c4a3-c6a
83,temp07,40,40,0,1,-43.586524963378906,-1.0896631240844727,0.4864864864864865,0.46153846153846156,c-8ba8-daa2-d7b8-a4b5-a4b5-a4b5-a4b5-a4b5-
84,greedy,40,40,0,1,-19.752948760986328,-0.4938237190246582,0.1891891891891892,0.717948717948718,ba8f-da71ddc4-d0ff-45cc-ba8f. Joe decided to take a walk in the park. Joe decided to take a walk in the park
84,beam5,40,40,0,1,-3.6096620559692383,-0.09024155139923096,0.6486486486486487,0.3333333333333333,da71ddc4-d0ff-45cc-da71ddc4-d0ff-45cc-da71ddc4-d0ff-45cc-da
84,beam20,40,40,0,1,-3.6096620559692383,-0.09024155139923096,0.6486486486486487,0.3333333333333333,da71ddc4-d0ff-45cc-da71ddc4-d0ff-45cc-da71ddc4-d0ff-45cc-da
84,ancestral,40,40,0,1,-57.16819763183594,-1.4292049407958984,0.08108108108108109,0.8461538461538461,"8da71ddc4-d0ff-45cc-8da71ddc4. Ellen moved into a luxury apartment building. Ellen slept just like a good girl, but her sleeping"
84,topp90,40,40,0,1,-46.58190155029297,-1.1645475387573243,0.10810810810810811,0.7948717948717948,5ccd-77f8-cbc9-d7bb-eeb9-da71ddc4-d0ff-45cc-5ccd-77f8
84,temp07,40,40,0,1,-3.6096620559692383,-0.09024155139923096,0.6486486486486487,0.3333333333333333,da71ddc4-d0ff-45cc-da71ddc4-d0ff-45cc-da71ddc4-d0ff-45cc-da
85,greedy,40,40,0,1,-14.36194896697998,-0.3590487241744995,0.8108108108108109,0.1794871794871795,8a7b-7e7b-7e7b-7e7b-7e7b-7e7b-7e7b-7e7b-
85,beam5,40,40,0,1,-10.273063659667969,-0.25682659149169923,0.8918918918918919,0.10256410256410256,736b-626b-626b-626b-626b-626b-626b-626b-626b-626b-626b-626b-626b-626
85,beam20,40,40,0,1,-7.881457328796387,-0.19703643321990966,0.918918918918919,0.07692307692307693,626b-626b-626b-626b-626b-626b-626b-626b-626b-626b-626b-626b-626b-626
85,ancestral,40,40,0,1,-96.17765045166016,-2.404441261291504,0.0,0.9230769230769231,788b. Jonah fell down the stairs a lot at work. Jonah wanted his job as a policeman. Jonah went to his bosses office and told him that he was leaving the company. Jonah ended
85,topp90,40,40,0,1,-25.232208251953125,-0.6308052062988281,0.7027027027027027,0.28205128205128205,6cdaa.dat.boop.baop.baop.baop.baop.baop.baop.baop.baop.baop.baop.
85,temp07,40,40,0,1,-43.537086486816406,-1.0884271621704102,0.1891891891891892,0.6923076923076923,7e. She decided to take a trip down to the mall. She took a fancy dress and went down to the mall. She bought a nice new dress and went down to the mall with her
86,greedy,40,40,0,1,-23.925792694091797,-0.598144817352295,0.5945945945945946,0.3333333333333333,-bfc9-daa8-e8a8-c8a8-c8a8-c8a8-c8a8-c8a8-c
86,beam5,40,40,0,1,-8.92950439453125,-0.22323760986328126,0.8378378378378378,0.15384615384615385,-baa8-daa8-daa8-daa8-daa8-daa8-daa8-daa8-daa8-daa8
86,beam20,40,40,0,1,-3.6820642948150635,-0.09205160737037658,0.6486486486486487,0.3333333333333333,-90610de1-2891-4aa3-90610de1-2891-4aa3-90610de1-2891-4aa3-
86,ancestral,40,40,0,1,-58.7523193359375,-1.4688079833984375,0.0,0.8717948717948718,bfc9bbb. Lilian went to the store to buy something new. Lilian decided to go to the mall to look at the new shoes. Lilian figured she would picked out the
86,topp90,40,40,0,1,-52.566741943359375,-1.3141685485839845,0.1891891891891892,0.6923076923076923,a.she stayed at the motel. she took her friend from there. she slept very badly that night. she begged her friend to go with her. she begged her friend to go with her.
86,temp07,40,40,0,1,-46.35546875,-1.15888671875,0.0,0.8717948717948718,-bbdd-eee. Jen took a walk down the sidewalk. Jen saw a dog lying on the street. Jen decided to throw something down the street to bring the dog down. Jen threw
87,greedy,40,40,0,1,-17.60222625732422,-0.44005565643310546,0.7297297297297297,0.2564102564102564,c8-c244-e8a7-c244-e8a7-c244-e8a7-c244-e8a7-c244-e8
87,beam5,40,40,0,1,-9.809608459472656,-0.2452402114868164,0.8648648648648649,0.1282051282051282,b8-c244-c244-c244-c244-c244-c244-c244-c244-c244-c244-c244-c244-c
87,beam20,40,40,0,1,-8.747426986694336,-0.2186856746673584,0.8378378378378378,0.15384615384615385,c8-7bbf-7bbf-7bbf-7bbf-7bbf-7bbf-7bbf-7bbf-7bbf-7
87,ancestral,40,40,0,1,-85.39628601074219,-2.1349071502685546,0.0,0.9743589743589743,c6-c549-fc4a8da76a. Jen noticed that her nail paint was very dark. Kate decided to fill in the black nail polish. Jen figured she would be okay
87,topp90,40,40,0,1,-18.52212905883789,-0.46305322647094727,0.5945945945945946,0.3333333333333333,bd-c730b6af4-c730b6af4-46db-48bd-c730b6af4-46db-48bd-c730b6af
87,temp07,40,40,0,1,-47.96995544433594,-1.1992488861083985,0.0,0.9487179487179487,da-c8da. she escaped from her house with her boyfriend. she went to a friend's house to get her girlfriend out of the house. she slept in the bed all night long.
88,greedy,40,40,0,1,-19.358722686767578,-0.48396806716918944,0.2972972972972973,0.5384615384615384,. She wanted to buy a new car. She decided to buy a new car through her dealership. She went to the dealership and bought a new car. She went to the dealership and bought a new
88,beam5,40,40,0,1,-12.76793098449707,-0.3191982746124268,0.6756756756756757,0.3076923076923077,. She went to the store to buy groceries for her family. She went to the store to buy groceries for her family. She went to the store to buy groceries for her family. She went to
88,beam20,40,40,0,1,-12.76793098449707,-0.3191982746124268,0.6756756756756757,0.3076923076923077,. She went to the store to buy groceries for her family. She went to the store to buy groceries for her family. She went to the store to buy groceries for her family. She went to
88,ancestral,40,40,0,1,-63.24134826660156,-1.581033706665039,0.16216216216216217,0.6410256410256411,. Bee line to the house. Dawda came upstairs with his wife. Dawda went over to the house to take a little flight over to the backyard. Dawda went over to the house to
88,topp90,40,40,0,1,-55.87388610839844,-1.3968471527099608,0.0,0.9230769230769231,. She slept well that night. She woke up worried that she had fallen asleep. Her mom called her in so that she could cancel her reservation. Daenna decided that she wanted to go on a
88,temp07,40,40,0,1,-51.076438903808594,-1.2769109725952148,0.10810810810810811,0.7948717948717948,". She wanted a new car, but her bank took six months to approve it. She wandered around the dealership trying to find a good one. She decided to buy a new car, but her bank"
89,greedy,40,40,0,1,-15.397602081298828,-0.3849400520324707,0.24324324324324326,0.6410256410256411,-c8c340e3. Molly wanted to make a cake for her friend's wedding. Molly decided to bake a cake for her friend's wedding. Molly baked a cake for her friend's
89,beam5,40,40,0,1,-18.770000457763672,-0.4692500114440918,0.10810810810810811,0.7435897435897436,-c8c340e3. Jane went to the grocery store to buy groceries for her family. Jane decided to buy a bag of chips for her family. Jane bought a bag of chips for
89,beam20,40,40,0,1,-7.378040313720703,-0.18445100784301757,0.6216216216216216,0.358974358974359,-c8c340e3-750e-41d4-c8c340e3-750e-41d4-c8c340e3-750e-41
89,ancestral,40,40,0,1,-64.22278594970703,-1.6055696487426758,0.35135135135135137,0.5128205128205128,-8dfc-2a09a-c586a-882a-a98c-a948-a98c-a948-a98c-a948
89,topp90,40,40,0,1,-43.88169860839844,-1.0970424652099608,0.10810810810810811,0.7692307692307693,-c8c340e3. Jen stole the wallet from her mother. Jen missed several payments to her husband. Jen slept down on her luck. Jen slept down on her luck again. Jen
89,temp07,40,40,0,1,-30.008731842041016,-0.7502182960510254,0.13513513513513514,0.7435897435897436,-c8c340e3. Jen worked hard to create a gorgeous floral dress. Jen decided to throw a fancy party for her friends. Jen decided to throw a fancy wedding for her friends.
90,greedy,40,40,0,1,-8.12603759765625,-0.20315093994140626,0.8648648648648649,0.10256410256410256,-8a8a-8a8a-8a8a-8a8a-8a8a-8a8a-8a8a-8a8a
90,beam5,40,40,0,1,-8.12603759765625,-0.20315093994140626,0.8648648648648649,0.10256410256410256,-8a8a-8a8a-8a8a-8a8a-8a8a-8a8a-8a8a-8a8a
90,beam20,40,40,0,1,-8.12603759765625,-0.20315093994140626,0.8648648648648649,0.10256410256410256,-8a8a-8a8a-8a8a-8a8a-8a8a-8a8a-8a8a-8a8a
90,ancestral,40,40,0,1,-53.19306945800781,-1.3298267364501952,0.35135135135135137,0.5897435897435898,-8a5b-d80e-d80e-d80e-d80e-d80e. Max had lots of cash in his pocket. Max decided to go buying
90,topp90,40,40,0,1,-38.36796188354492,-0.959199047088623,0.32432432432432434,0.5641025641025641,-7fff. She wanted to buy a new smartphone. She decided to get a new smartphone with her expenses taken care of. She decided to get a new smartphone with her expenses taken care of.
90,temp07,40,40,0,1,-51.653465270996094,-1.2913366317749024,0.0,0.8717948717948718,-dfff. She wanted to sell her jewelry in a store. She placed an order for two diamonds in a necklace. She received the jewelry in the mail a few days later. She didn't
91,greedy,40,40,0,1,-8.515146255493164,-0.2128786563873291,0.8378378378378378,0.15384615384615385,bbf-cbdc-cbdc-cbdc-cbdc-cbdc-cbdc-cbdc-cbdc-cbdc-c
91,beam5,40,40,0,1,-3.8020167350769043,-0.0950504183769226,0.7837837837837838,0.15384615384615385,cc1-7cc1-4cc1-7cc1-4cc1-7cc1-4cc1-7cc1-4cc1-7cc1-4
91,beam20,40,40,0,1,-3.8020167350769043,-0.0950504183769226,0.7837837837837838,0.15384615384615385,cc1-7cc1-4cc1-7cc1-4cc1-7cc1-4cc1-7cc1-4cc1-7cc1-4
91,ancestral,40,40,0,1,-67.4778823852539,-1.6869470596313476,0.0,0.9230769230769231,bfc-cbdcddbcef. a guest came in looking for a peach pie. he went to the cafeteria to purchase one. he grabbed a peach pie and decided to eat it
91,topp90,40,40,0,1,-65.62519073486328,-1.640629768371582,0.02702702702702703,0.7692307692307693,fc9-da9a-4c8a-cdfa-cbdc-cdfb-cdfa. Jim was working at the hospital as a physician. Jim got
91,temp07,40,40,0,1,-35.472984313964844,-0.8868246078491211,0.2972972972972973,0.6410256410256411,bfe-ffc8-7cc1-4bfe-ffc8-7cc1-4bfe. Joe went to the store to buy a new computer. Joe stepped
92,greedy,40,40,0,1,-7.31690788269043,-0.18292269706726075,0.8918918918918919,0.10256410256410256,-8bbf-8bbf-8bbf-8bbf-8bbf-8bbf-8bbf-8bbf-8bbf-8bbf
92,beam5,40,40,0,1,-6.815238952636719,-0.17038097381591796,0.5135135135135135,0.46153846153846156,-8bbf-b0db834b-2544-4ec4-8bbf-b0db834b-2544-4ec4-8bbf
92,beam20,40,40,0,1,-6.622493743896484,-0.16556234359741212,0.8918918918918919,0.10256410256410256,-8bbb-8bbb-8bbb-8bbb-8bbb-8bbb-8bbb-8bbb-8bbb-8bbb
92,ancestral,40,40,0,1,-43.97152328491211,-1.0992880821228028,0.32432432432432434,0.5897435897435898,-bfcb-02fbbfcfa4. Daisy decided they wanted a puppy for their birthday. Daisy decided they wanted a puppy for their wedding. Daisy decided they wanted a puppy for their
92,topp90,40,40,0,1,-27.092971801757812,-0.6773242950439453,0.6486486486486487,0.3076923076923077,-9cfa-cbd2a-8fb9a-cbd2a-8fb9a-cbd2a-8fb9a-cbd2a-
92,temp07,40,40,0,1,-43.09210205078125,-1.0773025512695313,0.4594594594594595,0.5128205128205128,-96e8-fdaa-2e74-cbdc-2e74-cbdc-2e74-cbdc-2e74. Elaine went to
93,greedy,40,40,0,1,-11.728937149047852,-0.2932234287261963,0.16216216216216217,0.7692307692307693,eb-c29f2f1c-a808-4feb-c29f2f1c. Molly went to the grocery store to buy groceries for her family. Molly bought
93,beam5,40,40,0,1,-11.728937149047852,-0.2932234287261963,0.16216216216216217,0.7692307692307693,eb-c29f2f1c-a808-4feb-c29f2f1c. Molly went to the grocery store to buy groceries for her family. Molly bought
93,beam20,40,40,0,1,-6.7904157638549805,-0.1697603940963745,0.5675675675675675,0.41025641025641024,eb-c29f2f1c-a808-4feb-c29f2f1c-a808-4feb-c29f2f1c.
93,ancestral,40,40,0,1,-85.63143920898438,-2.140785980224609,0.0,0.8974358974358975,bbfc92a5. his niece took his new dog to the park. the dog begged her to pet it. she decided to stand behind the dog and passively listen to it. the dog doubled
93,topp90,40,40,0,1,-68.3123550415039,-1.7078088760375976,0.05405405405405406,0.8205128205128205,bb8fb7c79. Cousin Jen stole the wallet from her grandmother. Jen pretended to be happy to get a purse from her grandmother. Jen bought a fancy purse from her mother. Jen
93,temp07,40,40,0,1,-45.88017272949219,-1.1470043182373046,0.21621621621621623,0.6410256410256411,eb-8feb-ceec-baeb-ceec-baeb-ceec. Adam jumped out of the bed and jumped out of the window. Adam saw a friend sleeping in
94,greedy,40,40,0,1,-27.925928115844727,-0.6981482028961181,0.2972972972972973,0.5897435897435898,b-daa8b-e8ce-a8ce-a8ce-a8ce-a8ce. Tom decided to take a walk in the park. Tom walked around
94,beam5,40,40,0,1,-15.199149131774902,-0.37997872829437257,0.32432432432432434,0.5641025641025641,b-73683779. Molly wanted to bake a cake for her friend's wedding. Molly decided to bake a cake for her friend's wedding. Molly baked a cake for her friend's wedding
94,beam20,40,40,0,1,-16.19611358642578,-0.40490283966064455,0.2702702702702703,0.6153846153846154,b-a8ce-4ae3b-a8ce-4ae3b. Molly wanted to bake a cake for her friend's wedding. Molly decided to bake a cake for her
94,ancestral,40,40,0,1,-10.380842208862305,-0.2595210552215576,0.918918918918919,0.07692307692307693,a.pal.pal.pal.pal.pal.pal.pal.pal.pal.pal.pal.pal.pal.pal.pal.pal.pal.pal.pal.
94,topp90,40,40,0,1,-27.484512329101562,-0.6871128082275391,0.40540540540540543,0.5128205128205128,b-bfc9c7-daaee9-daaee9-a8ce-4ae3b-bfc9c7-daaee9-a8
94,temp07,40,40,0,1,-40.61094665527344,-1.015273666381836,0.02702702702702703,0.8717948717948718,b. Molly had gotten a job at the grocery store. Molly decided to buy a new dog. Molly bought a beautiful puppy with big ears and big teeth. Molly decided to sell the puppy to a
95,greedy,40,40,0,1,-11.98853874206543,-0.2997134685516357,0.8648648648648649,0.1282051282051282,a8-c8a8-c8a8-c8a8-c8a8-c8a8-c8a8-c8a8-c8
95,beam5,40,40,0,1,-10.686203002929688,-0.2671550750732422,0.8378378378378378,0.15384615384615385,a8-cbdc-cbdc-cbdc-cbdc-cbdc-cbdc-cbdc-cbdc-cbdc-c
95,beam20,40,40,0,1,-9.901090621948242,-0.24752726554870605,0.8378378378378378,0.15384615384615385,a8-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-c
95,ancestral,40,40,0,1,-83.0936508178711,-2.0773412704467775,0.0,0.9230769230769231,"f2b-8b10a-4a98b-ec6d-7. She wandered everywhere, looking for her friend. She began to get very scared when she found her friend"
95,topp90,40,40,0,1,-42.04138946533203,-1.0510347366333008,0.13513513513513514,0.7692307692307693,fdaa3b8a. She ran away from home a few months back. she decided to come back one day. she decided to come back to her parents house. she decided to come
95,temp07,40,40,0,1,-50.50799560546875,-1.2626998901367188,0.2702702702702703,0.6923076923076923,b8-c244-e5b8-c244-e5b8-c244. Her brother noticed that she had gotten weaker in the past few weeks. He decided to enrol
96,greedy,40,40,0,1,-18.03731346130371,-0.45093283653259275,0.7027027027027027,0.23076923076923078,8-8a7e-e7e7-e7e7-e7e7-e7e7-e7e7-e7e7-e7e
96,beam5,40,40,0,1,-20.139244079589844,-0.503481101989746,0.40540540540540543,0.46153846153846156,daa8a8a. she went to the grocery store to buy groceries for her family. she went to the store to buy groceries for her family. she went to the store to buy groceries
96,beam20,40,40,0,1,-8.922531127929688,-0.22306327819824218,0.8648648648648649,0.1282051282051282,7-fdaa-fdaa-fdaa-fdaa-fdaa-fdaa-fdaa-fdaa-fdaa-fda
96,ancestral,40,40,0,1,-50.16468811035156,-1.254117202758789,0.5405405405405406,0.4358974358974359,6-e686.hardware.sea.storm.boot.disk.file.boot.disk.file.boot.disk.file.boot.disk.file.boot.disk.
96,topp90,40,40,0,1,-57.52763366699219,-1.4381908416748046,0.24324324324324326,0.6666666666666666,3-8a7b-a3c8-6b89-8a7b-6b89-8a7b. Jen arrived at the grocery store just in time to
96,temp07,40,40,0,1,-23.310651779174805,-0.5827662944793701,0.7297297297297297,0.2564102564102564,eb-7deea-ecee-ecee-ecee-ecee-ecee-ecee-ecee-ecee-e
97,greedy,40,40,0,1,-19.362045288085938,-0.48405113220214846,0.7027027027027027,0.23076923076923078,-bfc8-e8a8-a8a8-a8a8-a8a8-a8a8-a8a8-a8a8-
97,beam5,40,40,0,1,-12.963037490844727,-0.32407593727111816,0.7837837837837838,0.20512820512820512,-bfc8-febc-febc-febc-febc-febc-febc-febc-febc-febc
97,beam20,40,40,0,1,-11.569971084594727,-0.28924927711486814,0.8108108108108109,0.1794871794871795,-bfc8-24a8-24a8-24a8-24a8-24a8-24a8-24a8-24a8-24a8
97,ancestral,40,40,0,1,-71.43646240234375,-1.7859115600585938,0.13513513513513514,0.7948717948717948,-bbfc-073d-20a4-cdbc-02d2-073d-20a4. Drew had a big garden in his driveway. Drew decided to
97,topp90,40,40,0,1,-36.56999588012695,-0.9142498970031738,0.4594594594594595,0.48717948717948717,-ecea-4fea-5feb-7bfc-8fbb-8fbb-8fbb-8fbb-8fbb-8fbb
97,temp07,40,40,0,1,-76.04898071289062,-1.9012245178222655,0.0,0.8461538461538461,-cbdc-e4e5-958b-5f72-8f4d-6f7a-7f4b-7f48-7f58
98,greedy,40,40,0,1,-10.152353286743164,-0.2538088321685791,0.8378378378378378,0.1282051282051282,8a8a-c8a8a-c8a8a-c8a8a-c8a8a-c8a8a-c8a8a
98,beam5,40,40,0,1,-3.321434736251831,-0.08303586840629577,0.8108108108108109,0.1794871794871795,b09d-45ea-b09d-45ea-b09d-45ea-b09d-45ea-b09d-45ea-b09d-45
98,beam20,40,40,0,1,-3.321434736251831,-0.08303586840629577,0.8108108108108109,0.1794871794871795,b09d-45ea-b09d-45ea-b09d-45ea-b09d-45ea-b09d-45ea-b09d-45
98,ancestral,40,40,0,1,-71.54144287109375,-1.7885360717773438,0.1891891891891892,0.6923076923076923,ccdddce-09dbdcb. Bob took a walk in the park. Bob looked back at his friend keeping quiet. Bob looked back at his friend again. Bob looked back at his
98,topp90,40,40,0,1,-67.72171783447266,-1.6930429458618164,0.02702702702702703,0.8461538461538461,98a7-e7c7-bfcb-7-8-a-7-8. Mary went to the pharmacy to get some medicine for her sick daughter. Mary did not
98,temp07,40,40,0,1,-30.35057258605957,-0.7587643146514893,0.4594594594594595,0.5128205128205128,e9e7-aebf-eee8-b09d-45ea-e9e7-aebf-eee8-b09d-45ea-
99,greedy,40,40,0,1,-25.87899398803711,-0.6469748497009278,0.05405405405405406,0.8205128205128205,bfc8-0437-4654-bfc8. Tom went to the store to buy a new bike. Tom bought a nice bike with nice wheels and tires. Tom went to the
99,beam5,40,40,0,1,-13.750438690185547,-0.34376096725463867,0.6486486486486487,0.3333333333333333,babe. Bob went to the store to buy a new bike. Bob went to the store to buy a new bike. Bob went to the store to buy a new bike. Bob went to the
99,beam20,40,40,0,1,-8.477790832519531,-0.2119447708129883,0.7297297297297297,0.2564102564102564,bfcb-0437-4654-bfcb-0437-4654-bfcb-0437-4654-bfcb-0437-4654-
99,ancestral,40,40,0,1,-77.28520202636719,-1.9321300506591796,0.0,0.9487179487179487,fc10-0437-4654-fc10. Brooke wanted to make breakfast for her parents without frying anything. Her parents weren't happy with her cooking methods. Brooke bothered to scramble eggplant
99,topp90,40,40,0,1,-46.047607421875,-1.151190185546875,0.5135135135135135,0.4358974358974359,a97f-dffe-cfe8-077e-088f-088f-088f-088f-088f-088f-08
99,temp07,40,40,0,1,-27.865957260131836,-0.6966489315032959,0.5405405405405406,0.41025641025641024,8. Tom thought he was pretty smart. Tom decided to enroll in a new school. Tom decided to enroll in a new school. Tom decided to enroll in a new school. Tom decided to enroll
100,greedy,40,40,0,1,-16.896671295166016,-0.42241678237915037,0.6756756756756757,0.28205128205128205,-8e8e-069a-078a-078a-078a-078a-078a-078a-078a-078
100,beam5,40,40,0,1,-4.316102504730225,-0.10790256261825562,0.6486486486486487,0.3333333333333333,-5c9d9855-03fc-427e-5c9d9855-03fc-427e-5c9d9855-03fc-427e-
100,beam20,40,40,0,1,-4.316102504730225,-0.10790256261825562,0.6486486486486487,0.3333333333333333,-5c9d9855-03fc-427e-5c9d9855-03fc-427e-5c9d9855-03fc-427e-
100,ancestral,40,40,0,1,-61.527923583984375,-1.5381980895996095,0.40540540540540543,0.5641025641025641,-8ce5-213a. Desmond decided that he wanted to sell his house to a populace he disliked. Desmond decided that he wanted to sell his house to a populace he disliked. Desmond decided
100,topp90,40,40,0,1,-61.80575942993164,-1.545143985748291,0.0,1.0,"-febc-06e8. She started to cry when her baby brother stepped down from the ladder. she told him not to step down. he threw something at her, cutting her arm"
100,temp07,40,40,0,1,-25.89096450805664,-0.647274112701416,0.6486486486486487,0.3076923076923077,-cbbb-deeb-a9c8-a9c8-a9c8-a9c8-a9c8-a9c8-a
101,greedy,40,40,0,1,-15.774991035461426,-0.39437477588653563,0.7297297297297297,0.2564102564102564,8-cdaa-e8a7-cdaa-e8a7-cdaa-e8a7-cdaa-e8a7-cda
101,beam5,40,40,0,1,-7.834951400756836,-0.1958737850189209,0.8648648648648649,0.1282051282051282,8-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cda
101,beam20,40,40,0,1,-7.834951400756836,-0.1958737850189209,0.8648648648648649,0.1282051282051282,8-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cda
101,ancestral,40,40,0,1,-72.98025512695312,-1.8245063781738282,0.10810810810810811,0.7692307692307693,8-c297-ee62-dee7-ee62-dee7. Mr Peterson wanted to sell his house. He wanted to sell it well before he got a bankruptcy. Mr
101,topp90,40,40,0,1,-77.2406234741211,-1.9310155868530274,0.02702702702702703,0.7948717948717948,8-c294-f897-e34c-7c91-bfc6-e74c-a56b-a8ce-a44c-a44c
101,temp07,40,40,0,1,-21.957801818847656,-0.5489450454711914,0.7567567567567568,0.23076923076923078,8-25d6-2aeb-2aeb-2aeb-2aeb-2aeb-2aeb-2aeb-2aeb-2a
102,greedy,40,40,0,1,-15.421642303466797,-0.3855410575866699,0.7567567567567568,0.23076923076923078,a8-cdaa-e9a8-cdaa-e9a8-cdaa-e9a8-cdaa-e9a8-c
102,beam5,40,40,0,1,-9.084871292114258,-0.22712178230285646,0.8378378378378378,0.15384615384615385,a8-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-c
102,beam20,40,40,0,1,-9.084871292114258,-0.22712178230285646,0.8378378378378378,0.15384615384615385,a8-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-cdaa-c
102,ancestral,40,40,0,1,-51.48551559448242,-1.2871378898620605,0.40540540540540543,0.46153846153846156,c5-c06a-c846-b88a-d08a-c979-b88a-d08a-c979-b88a-d
102,topp90,40,40,0,1,-38.04853057861328,-0.951213264465332,0.5135135135135135,0.41025641025641024,67-a97a-a2b8-a5ba-a97a-a2b8-a5ba-a97a-a2b8. Jen decided to
102,temp07,40,40,0,1,-29.139114379882812,-0.7284778594970703,0.4594594594594595,0.46153846153846156,a8-cbdc-a9b8-cbaa-e9a4-cbaa-e9a4-cbaa-e9a4-c
103,greedy,40,40,0,1,-25.00554847717285,-0.6251387119293212,0.16216216216216217,0.6666666666666666,-8fdaa. She wanted to buy a new car. She decided to buy a new car through her dealership. She went to the dealership and bought a new car. She went to the
103,beam5,40,40,0,1,-21.445178985595703,-0.5361294746398926,0.08108108108108109,0.6410256410256411,. She wanted to buy a new dog. She decided to buy a puppy from a puppy shop. She went to the store and bought a puppy. She went to the puppy shop and bought a puppy
103,beam20,40,40,0,1,-12.904922485351562,-0.32262306213378905,0.6756756756756757,0.3076923076923077,. she went to the store to buy groceries for her family. she went to the store to buy groceries for her family. she went to the store to buy groceries for her family. she went to
103,ancestral,40,40,0,1,-69.990478515625,-1.749761962890625,0.0,0.8717948717948718,. she decided to throw a party for her friends. she chose her friends from the crowd. she told them all that she was having a party. the attendees fell over one sick terribly. she wanted
103,topp90,40,40,0,1,-26.74789810180664,-0.668697452545166,0.24324324324324326,0.6923076923076923,-da8e-deeb826f0-ef01-4754-da8e-deeb826f0. Eddy looked over at Eddy's brother
103,temp07,40,40,0,1,-57.228858947753906,-1.4307214736938476,0.08108108108108109,0.7948717948717948,-cbb824bcf8. Bemo was tired of having to wash his clothes every day. He decided to assume some responsibility for his clothes. Bemo decided to assume some responsibility for
104,greedy,40,40,0,1,-16.81121063232422,-0.42028026580810546,0.2972972972972973,0.5384615384615384,. she wanted to buy a new car. she decided to buy a new car through her dealership. she went to the dealership and bought a new car. she went to the dealership and bought a new
104,beam5,40,40,0,1,-13.733031272888184,-0.3433257818222046,0.5675675675675675,0.358974358974359,. she went to the grocery store to buy groceries for her family. she went to the store to buy groceries for her family. she went to the store to buy groceries for her family. she went
104,beam20,40,40,0,1,-8.14754581451416,-0.203688645362854,0.8918918918918919,0.10256410256410256,-8bbf-8bbf-8bbf-8bbf-8bbf-8bbf-8bbf-8bbf-8bbf-8bbf
