sampler,seq_id,step,epsilon,method,grad_norm,crossed,n_positions,n_crossed,accepted,log_alpha,log_target_ratio,log_proposal_ratio,log_q_back,log_q_fwd,step_norm,drift_norm,noise_norm,config
cls,4,28,4.557142857142857,policy,False,0,1,0,0,-640.8209228515625,-26.663482666015625,-614.157470703125,-3379.927978515625,-2765.7705078125,100.37821197509766,2.18825626373291,75.10205841064453,cls_policy_gnoff_mh
cls,4,29,4.3448979591836725,policy,False,0,1,0,0,-642.2777099609375,0.8941650390625,-643.171875,-3394.46923828125,-2751.29736328125,99.21517181396484,2.0863401889801025,74.2771987915039,cls_policy_gnoff_mh
cls,4,30,4.132653061224489,policy,False,1,1,1,0,-766.5044555664062,8.111495971679688,-774.615966796875,-3469.65478515625,-2695.038818359375,99.41024780273438,1.9844242334365845,71.04597473144531,cls_policy_gnoff_mh
cls,4,31,3.9204081632653054,policy,False,0,1,0,0,-807.9834594726562,-9.20098876953125,-798.782470703125,-3521.767578125,-2722.985107421875,99.87216186523438,1.8825081586837769,72.60850524902344,cls_policy_gnoff_mh
cls,4,32,3.708163265306122,policy,False,0,1,0,0,-754.1250610351562,-2.70220947265625,-751.4228515625,-3422.00244140625,-2670.57958984375,92.43826293945312,1.7805919647216797,69.72880554199219,cls_policy_gnoff_mh
cls,4,33,3.4959183673469383,policy,False,0,1,0,0,-943.2784423828125,8.257217407226562,-951.53564453125,-3560.3095703125,-2608.77392578125,95.1268310546875,1.678675889968872,66.44865417480469,cls_policy_gnoff_mh
cls,4,34,3.2836734693877547,policy,False,1,1,1,0,-1049.9891357421875,6.1424560546875,-1056.131591796875,-3604.302490234375,-2548.1708984375,92.79109954833984,1.5767598152160645,63.34513473510742,cls_policy_gnoff_mh
cls,4,35,3.071428571428571,policy,False,0,1,0,0,-1054.734130859375,2.746063232421875,-1057.480224609375,-3600.4609375,-2542.980712890625,89.47757720947266,1.4748436212539673,63.11941146850586,cls_policy_gnoff_mh
cls,4,36,2.8591836734693867,policy,False,1,1,1,0,-1197.5367431640625,-1.051910400390625,-1196.48486328125,-3682.5712890625,-2486.08642578125,87.90633392333984,1.3729275465011597,60.377723693847656,cls_policy_gnoff_mh
cls,4,37,2.646938775510203,policy,False,0,1,0,0,-1318.14208984375,2.8359527587890625,-1320.97802734375,-3758.58544921875,-2437.607421875,86.43031311035156,1.271011471748352,58.13386917114258,cls_policy_gnoff_mh
cls,4,38,2.4346938775510196,policy,False,0,1,0,0,-1494.0372314453125,-7.739166259765625,-1486.298095703125,-3909.927490234375,-2423.62939453125,87.02600860595703,1.1690952777862549,57.454078674316406,cls_policy_gnoff_mh
cls,4,39,2.222448979591835,policy,False,1,1,1,0,-2317.42626953125,11.26470947265625,-2328.69091796875,-4649.9912109375,-2321.30029296875,84.98810577392578,1.0671793222427368,53.083309173583984,cls_policy_gnoff_mh
cls,4,40,2.0102040816326525,policy,False,0,1,0,0,-1936.8575439453125,6.768218994140625,-1943.625732421875,-4176.287109375,-2232.661376953125,81.83291625976562,0.9652631282806396,49.50389099121094,cls_policy_gnoff_mh
cls,4,41,1.797959183673468,policy,False,0,1,0,0,-2226.497802734375,4.963226318359375,-2231.4609375,-4398.08984375,-2166.62890625,80.82801055908203,0.8633469939231873,47.02381134033203,cls_policy_gnoff_mh
cls,4,42,1.5857142857142854,policy,False,0,1,0,0,-2632.530517578125,-0.2411651611328125,-2632.289306640625,-4734.509765625,-2102.220458984375,80.7391586303711,0.7614309191703796,44.73150634765625,cls_policy_gnoff_mh
cls,4,43,1.373469387755101,policy,False,0,1,0,0,-3091.8818359375,3.834503173828125,-3095.71630859375,-5115.634765625,-2019.91845703125,77.38737487792969,0.6595147848129272,41.94797897338867,cls_policy_gnoff_mh
cls,4,44,1.1612244897959183,policy,False,0,1,0,0,-3652.69140625,0.56549072265625,-3653.2568359375,-5534.73974609375,-1881.4827880859375,74.32100677490234,0.5575987100601196,37.625953674316406,cls_policy_gnoff_mh
cls,4,45,0.9489795918367339,policy,False,0,1,0,0,-4979.1005859375,-6.51849365234375,-4972.58203125,-6738.515625,-1765.933349609375,74.6218032836914,0.4556826055049896,34.39218521118164,cls_policy_gnoff_mh
cls,4,46,0.7367346938775494,policy,False,0,1,0,0,-6024.6884765625,0.706634521484375,-6025.39501953125,-7659.916015625,-1634.52099609375,71.72920989990234,0.35376647114753723,31.038358688354492,cls_policy_gnoff_mh
cls,4,47,0.5244897959183668,policy,False,0,1,0,0,-8817.923828125,1.100555419921875,-8819.0244140625,-10207.859375,-1388.8350830078125,70.93001556396484,0.2518503963947296,25.617305755615234,cls_policy_gnoff_mh
cls,4,48,0.3122448979591823,policy,False,0,1,0,0,-15012.4853515625,1.936737060546875,-15014.421875,-16098.9033203125,-1084.4810791015625,68.49732971191406,0.14993426203727722,20.196622848510742,cls_policy_gnoff_mh
cls,4,49,0.1,policy,False,0,1,0,0,-48080.06640625,0.6899261474609375,-48080.7578125,-48417.9375,-337.18121337890625,66.75994110107422,0.048018164932727814,11.265827178955078,cls_policy_gnoff_mh
cls,5,0,10.5,policy,False,1,1,1,1,470.411865234375,-1.9421539306640625,472.35400390625,-2862.04736328125,-3334.4013671875,122.65184783935547,70.02003479003906,117.12759399414062,cls_policy_gnoff_mh
cls,5,1,10.287755102040816,policy,False,1,1,1,1,82.69503784179688,5.149871826171875,77.545166015625,-3259.95703125,-3337.502197265625,133.54507446289062,11.010459899902344,117.36387634277344,cls_policy_gnoff_mh
cls,5,2,10.075510204081633,policy,False,1,1,1,0,-8.922882080078125,2.269989013671875,-11.19287109375,-3328.03125,-3316.83837890625,135.6986083984375,13.511434555053711,115.510009765625,cls_policy_gnoff_mh
cls,5,3,9.863265306122448,policy,False,1,1,1,0,-34.998138427734375,2.328033447265625,-37.326171875,-3300.99267578125,-3263.66650390625,130.15333557128906,13.22680950164795,110.8213882446289,cls_policy_gnoff_mh
cls,5,4,9.651020408163266,policy,False,0,1,0,0,-26.131027221679688,4.1172637939453125,-30.248291015625,-3282.08154296875,-3251.833251953125,127.3194808959961,12.94218635559082,109.80631256103516,cls_policy_gnoff_mh
cls,5,5,9.438775510204081,policy,False,1,1,1,0,-61.92878723144531,-3.3863067626953125,-58.54248046875,-3334.56982421875,-3276.02734375,133.5731658935547,12.657561302185059,111.88230895996094,cls_policy_gnoff_mh
cls,5,6,9.226530612244897,policy,False,1,1,1,0,-87.90303039550781,-3.5685577392578125,-84.33447265625,-3274.52099609375,-3190.1865234375,123.33872985839844,12.37293815612793,104.50236511230469,cls_policy_gnoff_mh
cls,5,7,9.014285714285714,policy,False,1,1,1,0,-4.2569580078125,-0.1287841796875,-4.128173828125,-3281.5712890625,-3277.443115234375,128.3444061279297,12.0883150100708,111.85328674316406,cls_policy_gnoff_mh
cls,5,8,8.80204081632653,policy,False,1,1,1,0,-134.68511962890625,10.07562255859375,-144.7607421875,-3303.97705078125,-3159.21630859375,124.55569458007812,11.803689956665039,101.99882507324219,cls_policy_gnoff_mh
cls,5,9,8.589795918367347,policy,False,1,1,1,0,-110.45602416992188,5.714874267578125,-116.1708984375,-3298.435791015625,-3182.264892578125,124.99652862548828,11.519065856933594,104.00588989257812,cls_policy_gnoff_mh
cls,5,10,8.377551020408163,policy,False,1,1,1,0,-72.66653442382812,3.984100341796875,-76.650634765625,-3307.53369140625,-3230.883056640625,127.5248794555664,11.234441757202148,107.8556137084961,cls_policy_gnoff_mh
cls,5,11,8.16530612244898,policy,False,1,1,1,0,-139.24191284179688,6.263702392578125,-145.505615234375,-3299.998291015625,-3154.49267578125,123.18958282470703,10.949817657470703,101.77827453613281,cls_policy_gnoff_mh
cls,5,12,7.953061224489796,policy,False,1,1,1,0,-167.04351806640625,0.83099365234375,-167.87451171875,-3281.622802734375,-3113.748291015625,119.17078399658203,10.665193557739258,98.53722381591797,cls_policy_gnoff_mh
cls,5,13,7.740816326530612,policy,False,1,1,1,0,-157.26417541503906,0.6584320068359375,-157.922607421875,-3234.62890625,-3076.706298828125,113.68502807617188,10.380569458007812,95.62953186035156,cls_policy_gnoff_mh
cls,5,14,7.5285714285714285,policy,False,1,1,1,0,-121.90155029296875,6.63238525390625,-128.533935546875,-3245.16455078125,-3116.630615234375,116.00664520263672,10.095945358276367,98.80951690673828,cls_policy_gnoff_mh
cls,5,15,7.316326530612244,policy,False,1,1,1,0,-182.3402099609375,9.2523193359375,-191.592529296875,-3277.591552734375,-3085.9990234375,116.99041748046875,9.811321258544922,96.47620391845703,cls_policy_gnoff_mh
cls,5,16,7.104081632653061,policy,False,1,1,1,0,-199.88330078125,-2.006591796875,-197.876708984375,-3338.713134765625,-3140.83642578125,123.37812042236328,9.526697158813477,100.42150115966797,cls_policy_gnoff_mh
cls,5,17,6.891836734693877,policy,False,1,1,1,0,-248.90521240234375,0.75518798828125,-249.660400390625,-3279.96240234375,-3030.302001953125,113.94363403320312,9.242073059082031,92.34280395507812,cls_policy_gnoff_mh
cls,5,18,6.679591836734693,policy,False,1,1,1,0,-254.30966186523438,4.609039306640625,-258.918701171875,-3272.934814453125,-3014.01611328125,112.00403594970703,8.957448959350586,91.18370056152344,cls_policy_gnoff_mh
cls,5,19,6.46734693877551,policy,False,1,1,1,0,-257.0225524902344,5.296051025390625,-262.318603515625,-3305.20263671875,-3042.884033203125,115.38526916503906,8.67282485961914,93.22544860839844,cls_policy_gnoff_mh
cls,5,20,6.255102040816326,policy,False,1,1,1,0,-291.8922119140625,10.7747802734375,-302.6669921875,-3302.87548828125,-3000.20849609375,112.5067367553711,8.388200759887695,90.2166748046875,cls_policy_gnoff_mh
cls,5,21,6.042857142857143,policy,False,1,1,1,0,-407.4325866699219,1.844757080078125,-409.27734375,-3299.1474609375,-2889.8701171875,107.33797454833984,8.10357666015625,82.44012451171875,cls_policy_gnoff_mh
cls,5,22,5.830612244897959,policy,False,1,1,1,0,-357.3387451171875,14.208602905273438,-371.54736328125,-3285.203125,-2913.65576171875,106.23885345458984,7.818952560424805,84.27263641357422,cls_policy_gnoff_mh
cls,5,23,5.618367346938775,policy,False,0,1,0,0,-358.5791015625,-7.913330078125,-350.665771484375,-3290.334228515625,-2939.66845703125,106.90840148925781,7.534327983856201,86.03673553466797,cls_policy_gnoff_mh
cls,5,24,5.406122448979591,policy,False,1,1,1,0,-403.419921875,1.1543121337890625,-404.57421875,-3346.38525390625,-2941.81103515625,109.28926086425781,7.249704360961914,86.09485626220703,cls_policy_gnoff_mh
cls,5,25,5.193877551020408,policy,False,1,1,1,0,-486.530029296875,10.837661743164062,-497.36767578125,-3346.67333984375,-2849.3056640625,104.880615234375,6.965080261230469,80.16646575927734,cls_policy_gnoff_mh
cls,5,26,4.981632653061224,policy,False,1,1,1,0,-469.42926025390625,3.7369842529296875,-473.166259765625,-3365.978271484375,-2892.81201171875,106.56000518798828,6.680456161499023,82.8465576171875,cls_policy_gnoff_mh
cls,5,27,4.7693877551020405,policy,False,1,1,1,0,-580.1904296875,3.67041015625,-583.86083984375,-3419.45947265625,-2835.5986328125,105.92678833007812,6.39583158493042,79.31697082519531,cls_policy_gnoff_mh
cls,5,28,4.557142857142857,policy,False,1,1,1,0,-582.3261108398438,-4.01824951171875,-578.307861328125,-3361.988037109375,-2783.68017578125,99.8482666015625,6.111207962036133,76.18106079101562,cls_policy_gnoff_mh
cls,5,29,4.3448979591836725,policy,False,1,1,1,0,-684.937255859375,1.6672210693359375,-686.6044921875,-3418.52392578125,-2731.91943359375,99.86294555664062,5.826583385467529,73.1349105834961,cls_policy_gnoff_mh
cls,5,30,4.132653061224489,policy,False,1,1,1,0,-721.2113037109375,-3.7325286865234375,-717.478759765625,-3403.02880859375,-2685.550048828125,95.43678283691406,5.541959762573242,70.49186706542969,cls_policy_gnoff_mh
cls,5,31,3.9204081632653054,policy,False,1,1,1,0,-740.6522216796875,9.086090087890625,-749.73828125,-3456.31201171875,-2706.57373046875,96.89485931396484,5.257335662841797,71.7169189453125,cls_policy_gnoff_mh
cls,5,32,3.708163265306122,policy,False,1,1,1,0,-820.720703125,1.804962158203125,-822.525634765625,-3489.273681640625,-2666.748046875,95.72199249267578,4.972711563110352,69.52474975585938,cls_policy_gnoff_mh
cls,5,33,3.4959183673469383,policy,False,0,1,0,0,-907.89697265625,-7.159210205078125,-900.73779296875,-3522.673583984375,-2621.935791015625,93.65933227539062,4.688086986541748,67.13753509521484,cls_policy_gnoff_mh
cls,5,34,3.2836734693877547,policy,False,0,1,0,0,-1015.91162109375,-4.3318023681640625,-1011.579833984375,-3585.205322265625,-2573.62548828125,92.53827667236328,4.403463363647461,64.65118408203125,cls_policy_gnoff_mh
cls,5,35,3.071428571428571,policy,False,1,1,1,0,-1137.504150390625,8.460723876953125,-1145.96484375,-3648.45458984375,-2502.48974609375,90.34708404541016,4.118839263916016,61.117347717285156,cls_policy_gnoff_mh
cls,5,36,2.8591836734693867,policy,False,0,1,0,0,-1257.2724609375,-2.56646728515625,-1254.7060546875,-3699.216552734375,-2444.510498046875,87.95497131347656,3.8342151641845703,58.375709533691406,cls_policy_gnoff_mh
cls,5,37,2.646938775510203,policy,False,0,1,0,0,-1411.7559814453125,-1.724700927734375,-1410.03125,-3830.580078125,-2420.548828125,88.72773742675781,3.549591064453125,57.351898193359375,cls_policy_gnoff_mh
cls,5,38,2.4346938775510196,policy,False,0,1,0,0,-1514.616455078125,-1.00006103515625,-1513.616455078125,-3902.575927734375,-2388.95947265625,86.19862365722656,3.2649667263031006,55.965606689453125,cls_policy_gnoff_mh
cls,5,39,2.222448979591835,policy,False,1,1,1,0,-1734.7410888671875,-1.4962310791015625,-1733.244873046875,-4090.155517578125,-2356.91064453125,86.78504180908203,2.9803428649902344,54.553836822509766,cls_policy_gnoff_mh
cls,5,40,2.0102040816326525,policy,False,0,1,0,0,-1907.861083984375,-0.396514892578125,-1907.464599609375,-4147.73046875,-2240.265869140625,80.76770782470703,2.695718765258789,49.81172180175781,cls_policy_gnoff_mh
cls,5,41,1.797959183673468,policy,False,1,1,1,0,-2148.977783203125,2.0646209716796875,-2151.04248046875,-4325.0283203125,-2173.98583984375,78.25019073486328,2.4110944271087646,47.304264068603516,cls_policy_gnoff_mh
cls,5,42,1.5857142857142854,policy,False,1,1,1,0,-2626.10498046875,5.744140625,-2631.84912109375,-4743.646484375,-2111.79736328125,80.81414794921875,2.1264705657958984,45.069725036621094,cls_policy_gnoff_mh
cls,5,43,1.373469387755101,policy,False,1,1,1,0,-3002.023681640625,3.876739501953125,-3005.900390625,-5047.46826171875,-2041.56787109375,77.07315063476562,1.8418463468551636,42.65093994140625,cls_policy_gnoff_mh
cls,5,44,1.1612244897959183,policy,False,0,1,0,0,-3703.144287109375,-2.8432464599609375,-3700.301025390625,-5611.27099609375,-1910.969970703125,76.00496673583984,1.5572222471237183,38.52524948120117,cls_policy_gnoff_mh
cls,5,45,0.9489795918367339,policy,False,1,1,1,0,-4677.9306640625,5.884552001953125,-4683.8154296875,-6443.83984375,-1760.024658203125,74.38748931884766,1.272598147392273,34.228759765625,cls_policy_gnoff_mh
cls,5,46,0.7367346938775494,policy,False,0,1,0,0,-6020.27587890625,-4.1529998779296875,-6016.123046875,-7653.32177734375,-1637.1986083984375,71.43142700195312,0.9879740476608276,31.101848602294922,cls_policy_gnoff_mh
cls,5,47,0.5244897959183668,policy,False,0,1,0,0,-8738.2958984375,-2.873809814453125,-8735.421875,-10163.7333984375,-1428.311279296875,70.45252227783203,0.7033500075340271,26.413179397583008,cls_policy_gnoff_mh
cls,5,48,0.3122448979591823,policy,False,0,1,0,0,-15156.2607421875,-5.696929931640625,-15150.5634765625,-16262.4248046875,-1111.8614501953125,69.43917846679688,0.418725848197937,20.615585327148438,cls_policy_gnoff_mh
cls,5,49,0.1,policy,False,0,1,0,0,-47941.01953125,-3.1760406494140625,-47937.84375,-48263.73828125,-325.89306640625,66.22129821777344,0.1341017335653305,11.165180206298828,cls_policy_gnoff_mh
cls,0,0,10.5,policy,True,1,1,1,1,471.452880859375,-0.826171875,472.279052734375,-2839.64501953125,-3311.924072265625,115.10476684570312,5.25,115.09497833251953,cls_policy_gnon_mh
cls,0,1,10.287755102040816,policy,True,1,1,1,1,98.90107727050781,-1.7061004638671875,100.607177734375,-3204.53759765625,-3305.144775390625,129.79449462890625,5.1438775062561035,114.49239349365234,cls_policy_gnon_mh
cls,0,2,10.075510204081633,policy,True,1,1,1,1,36.68235778808594,0.0959320068359375,36.58642578125,-3257.28271484375,-3293.869140625,129.50218200683594,5.037755012512207,113.48878479003906,cls_policy_gnon_mh
cls,0,3,9.863265306122448,policy,True,1,1,1,1,0.1272735595703125,-1.0558319091796875,1.18310546875,-3292.0146484375,-3293.19775390625,131.15411376953125,4.9316325187683105,113.41927337646484,cls_policy_gnon_mh
cls,0,4,9.651020408163266,policy,True,1,1,1,0,-63.47430419921875,-5.03656005859375,-58.437744140625,-3278.442626953125,-3220.0048828125,125.82015228271484,4.825510025024414,106.97232055664062,cls_policy_gnon_mh
cls,0,5,9.438775510204081,policy,True,1,1,1,0,-15.070587158203125,-2.979766845703125,-12.0908203125,-3269.6513671875,-3257.560546875,126.82498168945312,4.719387531280518,110.3133773803711,cls_policy_gnon_mh
cls,0,6,9.226530612244897,policy,True,1,1,1,0,-44.786895751953125,-9.380645751953125,-35.40625,-3256.987060546875,-3221.580810546875,123.76609802246094,4.613265514373779,107.23834991455078,cls_policy_gnon_mh
cls,0,7,9.014285714285714,policy,True,1,1,1,0,-51.91441345214844,-5.7513275146484375,-46.1630859375,-3271.021240234375,-3224.858154296875,125.37210845947266,4.507143020629883,107.53199005126953,cls_policy_gnon_mh
cls,0,8,8.80204081632653,policy,True,1,1,1,0,-23.411636352539062,-3.9109039306640625,-19.500732421875,-3257.448974609375,-3237.9482421875,124.46792602539062,4.401020526885986,108.58067321777344,cls_policy_gnon_mh
cls,0,9,8.589795918367347,policy,True,1,1,1,0,-59.98597717285156,-1.0374908447265625,-58.948486328125,-3253.19775390625,-3194.249267578125,121.86161804199219,4.29489803314209,104.99100494384766,cls_policy_gnon_mh
cls,0,10,8.377551020408163,policy,True,1,1,1,0,-71.58255004882812,-1.055450439453125,-70.527099609375,-3266.08203125,-3195.554931640625,122.89872741699219,4.188775539398193,105.07573699951172,cls_policy_gnon_mh
cls,0,11,8.16530612244898,policy,True,1,1,1,0,-138.1398468017578,1.5066375732421875,-139.646484375,-3266.17431640625,-3126.52783203125,119.52747344970703,4.082653045654297,99.50949096679688,cls_policy_gnon_mh
cls,0,12,7.953061224489796,policy,True,1,1,1,0,-134.97970581054688,7.701690673828125,-142.681396484375,-3289.99462890625,-3147.313232421875,122.18788146972656,3.9765303134918213,101.21005249023438,cls_policy_gnon_mh
cls,0,13,7.740816326530612,policy,True,1,1,1,0,-139.41555786132812,-1.381866455078125,-138.03369140625,-3254.874267578125,-3116.840576171875,117.48270416259766,3.870407819747925,98.82484436035156,cls_policy_gnon_mh
cls,0,14,7.5285714285714285,policy,True,1,1,1,0,-192.57064819335938,1.044342041015625,-193.614990234375,-3290.28076171875,-3096.665771484375,119.40046691894531,3.7642855644226074,97.27645874023438,cls_policy_gnon_mh
cls,0,15,7.316326530612244,policy,True,1,1,1,0,-190.2803497314453,0.4738006591796875,-190.754150390625,-3248.643798828125,-3057.8896484375,113.88479614257812,3.65816330909729,94.32044982910156,cls_policy_gnon_mh
cls,0,16,7.104081632653061,policy,True,1,1,1,0,-190.73263549804688,-1.052947998046875,-189.6796875,-3260.501953125,-3070.822265625,115.04283905029297,3.5520405769348145,95.3399429321289,cls_policy_gnon_mh
cls,0,17,6.891836734693877,policy,True,1,1,1,0,-205.85092163085938,1.031402587890625,-206.88232421875,-3253.62646484375,-3046.744140625,112.96302032470703,3.445918321609497,93.56188201904297,cls_policy_gnon_mh
cls,0,18,6.679591836734693,policy,True,1,1,1,0,-211.66494750976562,-6.356353759765625,-205.30859375,-3237.64111328125,-3032.33251953125,110.49858856201172,3.3397958278656006,92.51573181152344,cls_policy_gnon_mh
cls,0,19,6.46734693877551,policy,True,1,1,1,0,-296.11572265625,5.79296875,-301.90869140625,-3289.712890625,-2987.80419921875,112.30928039550781,3.233673572540283,89.32269287109375,cls_policy_gnon_mh
cls,0,20,6.255102040816326,policy,True,1,1,1,0,-340.01324462890625,-1.16046142578125,-338.852783203125,-3323.4404296875,-2984.587646484375,114.03523254394531,3.1275510787963867,89.12703704833984,cls_policy_gnon_mh
cls,0,21,6.042857142857143,policy,True,1,1,1,0,-268.43743896484375,3.31402587890625,-271.75146484375,-3286.330322265625,-3014.578857421875,111.50665283203125,3.0214285850524902,91.12390899658203,cls_policy_gnon_mh
cls,0,22,5.830612244897959,policy,True,1,1,1,0,-361.351806640625,-4.2922515869140625,-357.0595703125,-3306.12109375,-2949.0615234375,109.72734832763672,2.9153058528900146,86.68766021728516,cls_policy_gnon_mh
cls,0,23,5.618367346938775,policy,True,1,1,1,0,-392.00640869140625,-4.8140411376953125,-387.1923828125,-3303.8798828125,-2916.6875,107.53536224365234,2.8091835975646973,84.52271270751953,cls_policy_gnon_mh
cls,0,24,5.406122448979591,policy,True,1,1,1,0,-427.204833984375,-2.30517578125,-424.899658203125,-3302.86328125,-2877.963623046875,104.97247314453125,2.703061103820801,81.98773956298828,cls_policy_gnon_mh
cls,0,25,5.193877551020408,policy,True,1,1,1,0,-434.8626708984375,-3.3318939208984375,-431.53076171875,-3300.95703125,-2869.42626953125,103.39234161376953,2.5969388484954834,81.4596176147461,cls_policy_gnon_mh
cls,0,26,4.981632653061224,policy,True,1,1,1,0,-493.322998046875,1.753662109375,-495.07666015625,-3324.58154296875,-2829.5048828125,102.49163818359375,2.490816116333008,78.9481201171875,cls_policy_gnon_mh
cls,0,27,4.7693877551020405,policy,True,0,1,0,0,-563.8956298828125,-2.1343994140625,-561.76123046875,-3351.98291015625,-2790.2216796875,101.71537780761719,2.3846938610076904,76.53980255126953,cls_policy_gnon_mh
cls,0,28,4.557142857142857,policy,True,1,1,1,0,-560.927001953125,-5.011932373046875,-555.9150390625,-3317.72705078125,-2761.81201171875,97.0551528930664,2.278571128845215,74.8614730834961,cls_policy_gnon_mh
cls,0,29,4.3448979591836725,policy,True,1,1,1,0,-620.3580932617188,-0.7001495361328125,-619.657958984375,-3366.207275390625,-2746.54931640625,97.8541030883789,2.1724488735198975,73.99894714355469,cls_policy_gnon_mh
cls,0,30,4.132653061224489,policy,True,1,1,1,0,-690.3695678710938,8.272506713867188,-698.64208984375,-3408.06201171875,-2709.419921875,97.39643096923828,2.06632661819458,71.87763977050781,cls_policy_gnon_mh
cls,0,31,3.9204081632653054,policy,True,0,1,0,0,-741.5533447265625,-3.360015869140625,-738.193359375,-3430.092529296875,-2691.899169921875,96.14805603027344,1.960204005241394,70.91019439697266,cls_policy_gnon_mh
cls,0,32,3.708163265306122,policy,True,1,1,1,0,-834.8045654296875,0.535247802734375,-835.33984375,-3506.59716796875,-2671.25732421875,97.25594329833984,1.8540815114974976,69.76483917236328,cls_policy_gnon_mh
cls,0,33,3.4959183673469383,policy,True,1,1,1,0,-901.9615478515625,0.3038330078125,-902.265380859375,-3539.13916015625,-2636.873779296875,95.37659454345703,1.747959017753601,67.9109115600586,cls_policy_gnon_mh
cls,0,34,3.2836734693877547,policy,True,1,1,1,0,-1042.4114990234375,5.7569732666015625,-1048.16845703125,-3615.98779296875,-2567.8193359375,94.44288635253906,1.6418366432189941,64.35560607910156,cls_policy_gnon_mh
cls,0,35,3.071428571428571,policy,True,1,1,1,0,-1069.236083984375,2.61614990234375,-1071.852294921875,-3598.713134765625,-2526.86083984375,89.49897766113281,1.5357141494750977,62.330081939697266,cls_policy_gnon_mh
cls,0,36,2.8591836734693867,policy,True,1,1,1,0,-1213.78759765625,7.406768798828125,-1221.1943359375,-3662.65087890625,-2441.45654296875,86.90232849121094,1.4295917749404907,58.2259407043457,cls_policy_gnon_mh
cls,0,37,2.646938775510203,policy,True,1,1,1,0,-1276.404052734375,1.6430206298828125,-1278.047119140625,-3707.781982421875,-2429.73486328125,84.56758880615234,1.3234694004058838,57.774295806884766,cls_policy_gnon_mh
cls,0,38,2.4346938775510196,policy,True,0,1,0,0,-1411.4844970703125,2.302398681640625,-1413.786865234375,-3865.971435546875,-2452.1845703125,86.77315521240234,1.2173469066619873,58.65165710449219,cls_policy_gnon_mh
cls,0,39,2.222448979591835,policy,True,1,1,1,0,-1730.8792724609375,6.4783782958984375,-1737.357666015625,-4061.216796875,-2323.859130859375,86.0087890625,1.1112245321273804,53.190330505371094,cls_policy_gnon_mh
cls,0,40,2.0102040816326525,policy,True,1,1,1,0,-1941.8956298828125,4.5408935546875,-1946.4365234375,-4232.34033203125,-2285.90380859375,84.97433471679688,1.0051020383834839,51.62064743041992,cls_policy_gnon_mh
cls,0,41,1.797959183673468,policy,True,1,1,1,0,-2197.234375,6.6226654052734375,-2203.85693359375,-4391.7939453125,-2187.93701171875,81.22175598144531,0.8989795446395874,47.83158874511719,cls_policy_gnon_mh
cls,0,42,1.5857142857142854,policy,True,0,1,0,0,-2500.0615234375,2.8016357421875,-2502.863037109375,-4616.8955078125,-2114.032470703125,78.28015899658203,0.7928571701049805,45.148292541503906,cls_policy_gnon_mh
cls,0,43,1.373469387755101,policy,True,0,1,0,0,-3014.143798828125,2.6124725341796875,-3016.75634765625,-5040.359375,-2023.60302734375,77.84992980957031,0.6867346167564392,42.068443298339844,cls_policy_gnon_mh
cls,0,44,1.1612244897959183,policy,True,0,1,0,0,-3692.18115234375,0.9830322265625,-3693.1640625,-5581.7626953125,-1888.5986328125,76.00020599365234,0.5806121826171875,37.84492874145508,cls_policy_gnon_mh
cls,0,45,0.9489795918367339,policy,True,1,1,1,0,-4535.5712890625,4.545379638671875,-4540.11669921875,-6334.513671875,-1794.39697265625,73.68492889404297,0.47448980808258057,35.1688117980957,cls_policy_gnon_mh
cls,0,46,0.7367346938775494,policy,True,0,1,0,0,-6084.212890625,-3.373138427734375,-6080.83984375,-7719.6787109375,-1638.8388671875,73.21728515625,0.3683673143386841,31.14068031311035,cls_policy_gnon_mh
cls,0,47,0.5244897959183668,policy,True,0,1,0,0,-8569.35546875,0.973846435546875,-8570.3291015625,-9988.5859375,-1418.2568359375,69.52482604980469,0.26224491000175476,26.2127685546875,cls_policy_gnon_mh
cls,0,48,0.3122448979591823,policy,True,0,1,0,0,-14846.9765625,1.490875244140625,-14848.4677734375,-15937.380859375,-1088.9130859375,68.25176239013672,0.15612244606018066,20.26502799987793,cls_policy_gnon_mh
cls,0,49,0.1,policy,True,0,1,0,0,-47617.2265625,1.2486419677734375,-47618.4765625,-47978.484375,-360.00677490234375,66.59700775146484,0.05000000074505806,11.466647148132324,cls_policy_gnon_mh
cls,1,0,10.5,policy,True,1,1,1,1,472.2367248535156,-3.049896240234375,475.28662109375,-2841.142333984375,-3316.428955078125,115.45420837402344,5.249999523162842,115.50521850585938,cls_policy_gnon_mh
cls,1,1,10.287755102040816,policy,True,0,1,0,1,156.9202880859375,-1.8636474609375,158.783935546875,-3177.9794921875,-3336.763427734375,128.63145446777344,5.1438775062561035,117.2990951538086,cls_policy_gnon_mh
cls,1,2,10.075510204081633,policy,True,0,1,0,0,-27.891845703125,0.964111328125,-28.85595703125,-3274.24169921875,-3245.3857421875,125.52021026611328,5.037755012512207,109.09956359863281,cls_policy_gnon_mh
cls,1,3,9.863265306122448,policy,True,1,1,1,0,-10.409881591796875,4.365509033203125,-14.775390625,-3303.822265625,-3289.046875,130.8464813232422,4.9316325187683105,113.0577392578125,cls_policy_gnon_mh
cls,1,4,9.651020408163266,policy,True,0,1,0,0,-56.50410461425781,-5.3102569580078125,-51.19384765625,-3316.910888671875,-3265.717041015625,130.9668426513672,4.825510025024414,111.0198745727539,cls_policy_gnon_mh
